"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"30301","5688","#2ULL2902Y","win92","159","224","0","#PCJQPYRQ","PBG_BANJAR NEW","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","5772","2436","10","7","760","938","3511","2018-01","17248","5659","2018-04","30301","5688","NULL","NULL","NULL","NULL","NULL","NULL","5","6","5","6","6","6","6","4","5","5","6","6","5","5","2","3","2","4","3","10","10","10","10","10","1","12","1","10","11","7","7","5","3","5","4","4","4","3","3","37","40","NULL","5","11","153","10","4222","1","1386016702","1368103157","5772","6","28492","3480","16392","4876","719","159099","13247","7921416","22","5508","1809","938","340752657","440","4404","1","6","1","749","2436","2","1","7490"
"30342","5687","#89U9U909G","sunil","209","382","3","#YR8V8VQ8","QUANTUM'SWORLD","owgIylfqmkTMSMHIWrm2MaguQ-t7LdElfJhc2nHxl2c","5796","2398","10","6","418","454","1048","2018-04","30342","5687","2018-04","30342","5687","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","7","4","5","4","6","6","5","5","2","3","2","4","2","12","10","9","9","8","1","6","1","9","7","6","7","5","3","4","4","4","4","2","3","40","40","NULL","2","11","153","10","3184","1","1539598035","1654777853","5796","6","57173","4833","22904","6690","413","572081","16867","12051088","22","6305","1372","454","234734222","259","13502","1","6","1","314","2398","2","1","6790"
"30555","5685","#QL8UPCGG","VaLerian Br™","148","270","0","#UP0080R","Indo Eternity","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","5685","3045","10","7","1039","899","1332","2018-04","30555","5685","2018-04","30555","5685","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","7","4","5","4","6","6","5","5","2","3","2","4","3","12","12","12","12","12","1","12","1","14","12","6","7","5","2","2","4","4","4","2","3","21","40","NULL","14","11","150","10","3624","1","1256205524","1272949703","5685","6","25981","2635","16398","4623","559","86087","9696","7081784","22","3836","1185","899","272607726","267","2175","1","7","1","1001","3045","2","1","9745"
"30869","5682","#8RL08QLR8","long file","161","294","0","#YPVJPPVG","QUEEN EMPEROR","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5689","4076","10","8","3147","655","1948","2018-04","30869","5682","2018-04","30869","5682","2018-04","517782","4052","2018-04","517782","4052","6","6","5","6","5","6","6","4","5","3","6","6","5","5","2","3","2","4","1","14","14","15","12","10","2","11","6","14","15","7","7","5","2","1","4","4","4","1","3","26","38","NULL","20","11","153","10","3451","1","1007534586","1104478236","5689","6","26699","3343","17780","5013","102","162482","12168","6085452","22","2970","481","655","339049539","169","3732","1","8","1","3646","4076","2","1","12720"
"30926","5681","#2GPGUJ098","dingo","141","420","0","#9QCJGJPY","FACÇÃO CENTRAL","tutOBJwIJHwFwfS343pOvADDPiK0twIBISFCg67TK9Q","5806","2377","10","6","352","401","681","2018-04","30926","5681","2018-04","30926","5681","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","6","6","6","4","5","3","6","6","5","5","2","3","2","4","2","10","10","9","10","2","1","7","1","8","2","7","7","5","3","2","3","4","3","1","1","25","30","NULL","5","11","119","10","4119","1","1332783430","1315465884","5806","6","26987","4599","18976","6302","1254","83287","12912","6939679","22","4319","1000","401","165020969","157","1353","1","6","1","393","2377","1","1","5375"
"31261","5678","#22C082Y2J","♥ipank_mocca♥","167","177","1","#LLGQ0V8J","INDONESIA BEAST","tFPY-jzbqb9iuik4QmU0Cqu1uMqSl2lX2QJpAERZdXc","5678","3055","10","7","1025","1508","1751","2018-04","31261","5678","2018-04","31261","5678","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","12","12","12","12","11","1","1","1","12","12","7","7","5","3","5","4","4","4","3","3","40","40","NULL","10","11","153","10","2178","1","1248906563","1349665379","5678","6","35610","3449","18620","5628","792","207366","15958","7659098","22","5272","1297","1508","483785388","162","4475","1","7","1","1209","3055","2","1","16335"
"31441","5677","#YGG90RJC","RanomPT","147","292","1","#QGJLRP2R","LusoClash","Svlf5616HSwoaHJrA9SY1fV9Y7tj31xz3b52Eo4lDG4","5694","3453","10","8","985","401","677","2018-04","31441","5677","2018-04","31441","5677","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","10","12","14","11","8","1","1","1","14","14","6","7","5","3","4","4","4","4","3","3","40","40","NULL","10","11","150","10","2289","1","1488925051","1502418293","5694","6","39168","3973","18232","5452","641","68631","13357","9994404","22","5870","1617","401","247375412","222","414","1","8","1","1204","3453","1","1","5900"
"31538","5676","#89RLLJPV9","noob","158","174","0","#2J0QQ808","Dutch Legion","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","5707","3726","10","8","1645","591","1450","2018-04","31538","5676","2018-04","31538","5676","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","6","5","6","6","4","4","4","5","5","4","4","2","2","1","4","NULL","16","12","12","12","14","1","4","4","14","14","6","7","5","2","1","3","3","2","1","1","30","36","NULL","20","11","153","10","3960","1","1164086691","1225757493","5707","6","31131","3455","17829","4833","181","179350","13621","7492824","22","3795","399","591","211737287","75","4252","1","8","1","1760","3726","1","1","7670"
"31884","5673","#2UU2LLGGU","Steffens 507","147","222","0","#22GCRUPP","mexi©o","u1Ddhwi9_mx16EPIFzpCTqcguhm32Sre_-bVxtZl4wg","5710","2363","10","6","328","601","1307","2018-04","31884","5673","2018-04","31884","5673","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","7","4","5","3","6","6","5","5","2","3","2","4","1","9","10","11","8","5","1","2","1","11","8","7","6","5","3","2","4","4","2","1","2","27","27","NULL","5","11","153","10","3951","1","803836354","857228347","5710","6","28517","3219","14887","4556","142","124319","10025","5455877","22","2633","452","601","242234554","103","3293","1","6","1","374","2363","2","1","1900"
"32604","5666","#2CC9G8Q29","Zainal","153","357","0","#22P9QGVQ","IMMORTAL AZTEC","pIQF0DrthjPQPaGjCOmQVYGP1hV2t0naCg1V2IaEoAo","5742","3068","10","7","1531","539","1616","2018-04","32604","5666","2018-04","32604","5666","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","5","5","6","5","5","2","3","2","4","2","14","14","8","12","9","1","12","1","10","14","7","7","5","3","5","4","4","2","3","NULL","29","37","NULL","5","11","150","10","2896","1","1232076802","1262579678","5742","6","42657","2839","15659","4283","609","143119","12165","8716911","22","5678","2387","539","258765069","390","4014","1","7","1","1821","3068","1","1","19535"
"32876","5664","#29J28PRR2","< NoTCLuB >","131","448","0","#L8VYGJCV","DISCIPLE Jr","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5664","2988","10","6","609","189","664","2018-04","32876","5664","2018-04","32876","5664","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","7","4","4","3","5","6","5","5","2","3","2","2","2","12","12","11","12","12","1","8","1","12","12","6","7","5","2","4","4","3","2","1","1","30","34","NULL","7","11","75","10","3740","1","1066516332","1105228078","5664","6","31294","3729","14267","4965","634","35222","10580","5557053","22","3257","414","189","95172801","78","479","1","6","1","658","2988","2","1","5425"
"33288","5661","#8LQQV89V2","❤ LayLayLooM ❤","157","242","0","#2P8V009P","Sâki","avJwnMOBHweX6g1iE8a0kxhNPjITwhEslCUjJsff4Dk","5671","2849","10","6","1468","780","1749","2018-03","27845","5613","2018-04","33288","5661","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","7","5","6","6","4","5","3","6","5","4","4","2","3","2","4","1","12","12","12","12","12","1","12","1","12","12","7","7","5","2","1","4","4","2","1","1","40","40","NULL","10","11","153","10","3544","1","1227638227","1224987191","5671","6","16135","3110","15946","4824","252","169976","14119","7690186","22","5200","1244","780","241939114","194","3814","1","6","1","1603","2849","1","1","11475"
"34962","5647","#82QCQRRL9","xTuhin","149","296","1","#YUGLYQYG","Wari Warriors","KiGxXfJRAO7IFER1TapUha48mZLG_00MkK46UUWr7zQ","5681","2161","10","7","356","809","1583","2018-04","34962","5647","2018-04","34962","5647","NULL","NULL","NULL","NULL","NULL","NULL","5","6","5","5","6","6","7","4","5","5","6","4","5","5","2","3","2","4","1","10","8","4","7","3","1","1","1","10","9","7","7","5","3","5","2","4","2","1","NULL","16","39","NULL","2","11","114","10","1872","1","760543286","877536602","5681","6","34841","2620","14151","3960","239","126030","10018","5596764","22","3438","861","809","303741064","285","3746","1","7","1","376","2161","2","1","10840"
"35435","5643","#28VQQ92LG","ISAIAS","174","343","1","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","5986","3978","10","7","1154","795","3972","2017-12","7806","5841","2018-04","35435","5643","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","14","14","14","10","10","1","7","1","14","14","7","7","5","3","3","4","4","4","2","3","40","40","NULL","13","11","153","10","3382","1","1800856359","1872782219","5986","6","45248","3838","26943","7333","621","262476","17247","11234752","22","6649","2324","795","251737725","616","4973","1","7","1","1152","3978","2","1","10115"
"35802","5640","#2YV899YJU","patrick","189","192","0","#8CCU2YLR","clan de fou","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5640","4306","10","8","3108","1113","1241","2018-04","35802","5640","2018-04","35802","5640","2018-03","394863","4097","2018-04","535013","4040","6","7","6","7","5","6","7","4","5","6","5","6","5","5","2","2","2","3","3","13","14","15","13","10","1","14","15","15","15","6","7","5","3","1","3","3","2","1","NULL","32","35","NULL","17","11","153","10","3160","1","1734447484","1793325145","5640","6","114336","8655","28616","9704","79","321988","20063","14564523","22","10374","2515","1113","228467262","655","9022","1","8","1","3587","4306","2","1","15150"
"36382","5635","#8RJJCLVYR","DIVYANSHU","163","521","0","#PVYVC000","CENATION","BiQqfGpfhsKKvbkWumfBjUkGfLhDhkQH7ICXs_PP0sE","5660","3226","10","7","1570","807","716","2018-04","36382","5635","2018-04","36382","5635","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","4","6","5","5","5","5","2","2","2","4","1","14","12","12","12","12","1","12","4","12","12","7","7","5","3","2","2","4","1","1","1","25","23","NULL","10","11","153","10","3092","1","1333183782","1444004586","5660","6","65184","6393","27098","7807","128","154040","17203","10416039","22","8917","3056","807","300777755","724","2196","1","7","1","1808","3226","2","1","10100"
"37100","5630","#YUGC8QY9","Sii","160","330","1","#L80QQV8G","Farming Chicken","N0-0A9MU2iS84X0n4hDnN8as1kXz9wJCFcP30dnulT8","5670","2444","10","6","695","1167","785","2018-04","37100","5630","2018-04","37100","5630","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","7","6","6","7","4","5","5","5","5","5","5","2","3","2","4","1","12","12","10","10","10","1","10","1","10","9","7","7","5","3","2","3","3","2","1","1","35","38","NULL","5","11","153","10","4437","1","1212019953","1342849771","5670","6","35624","4586","20706","6472","600","170130","14604","8694519","22","5513","1244","1167","278701407","280","2947","1","6","1","760","2444","2","1","5455"
"37201","5629","#C008CJ89","jarlison","173","207","1","#2LG89Y8P","CAVEIRAS NEGRAS","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","5635","3876","10","8","1017","738","2703","2018-01","31785","5500","2018-04","37201","5629","NULL","NULL","NULL","NULL","NULL","NULL","7","7","6","6","6","6","7","4","5","3","5","6","5","5","2","3","2","4","1","12","14","14","12","10","1","7","9","14","14","7","7","5","2","3","3","4","4","1","1","40","40","NULL","10","11","153","10","3008","1","1167667072","1194431140","5635","6","29879","3339","16877","4862","506","246283","11755","6595326","22","3274","443","738","317930508","103","5676","1","8","1","808","3876","2","1","10870"
"37504","5627","#JJY20YYU","Ozie junior","172","272","3","#GVLYJ8R9","Cilacap SQUAD","wkB1qHscyup5j7zTpQZFR6eHkaHmHL3nMxUvBPuAc3c","5664","2453","10","6","456","910","2691","2017-12","25047","5521","2018-04","37504","5627","NULL","NULL","NULL","NULL","NULL","NULL","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","10","12","10","10","9","1","8","1","10","12","7","7","5","3","5","4","4","4","3","3","37","40","NULL","6","11","153","10","4480","1","1143473781","1166177266","5664","6","27492","3346","18031","5378","1069","262649","12865","6934711","22","4475","1715","910","330017816","255","4764","1","6","1","590","2453","1","1","2375"
"37667","5626","#892LVLR8L","Akash","150","328","0","#9GJY2J88","Bd Mutants","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5671","2012","10","5","240","846","905","2018-04","37667","5626","2018-04","37667","5626","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","6","4","4","3","6","6","5","5","2","3","2","4","1","9","9","9","8","8","1","1","1","8","1","6","7","5","2","4","4","4","2","1","NULL","30","31","NULL","2","11","54","10","2337","1","1201795292","1217958826","5671","6","31803","2936","15278","4465","312","147343","13213","7139526","22","4021","782","846","262653403","139","2786","1","5","1","144","2012","1","1","2800"
"38152","5622","#2CLL8RGL0","Madroji","154","327","1","#RQRJRJPL","DITEES","IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4","5682","2390","10","6","795","424","1026","2018-04","38152","5622","2018-04","38152","5622","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","6","4","5","3","6","5","5","5","2","3","2","4","1","10","10","8","11","4","1","8","1","11","12","6","7","5","2","1","4","4","3","1","2","20","27","NULL","5","11","150","10","3152","1","1137021167","1251051197","5682","6","45172","4269","19546","5673","181","142120","16310","7522035","22","5278","1199","424","211265464","241","3313","1","6","1","843","2390","1","1","7200"
"38356","5621","#2CGYV02JL","MonSter","129","708","1","#Y9GVJ8QP","Ghetto de Gency","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","5757","2614","10","6","746","136","621","2018-04","38356","5621","2018-04","38356","5621","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","6","6","6","4","4","4","5","5","5","5","2","2","2","4","NULL","10","11","8","11","7","1","2","1","12","11","7","7","5","2","1","1","3","1","1","NULL","15","26","NULL","5","11","118","10","3589","1","933227119","1043802405","5757","6","36102","5826","19595","7257","305","49284","12326","6060189","22","3205","319","136","114088856","56","871","1","6","1","455","2614","1","1","11730"
"38434","5620","#80G0LQ220","Ихбаяр","147","255","1","#RY90L2UJ","МОНГОЛ ГҮРЭН","H5yvAM08ZOilFKkIQJ8hg4F18eUfTkMw-jUHhhF2x1Y","5638","3063","10","7","995","378","819","2018-04","38434","5620","2018-04","38434","5620","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","3","6","5","5","4","2","3","2","4","NULL","14","12","12","12","12","1","12","7","12","13","6","6","5","2","1","3","4","4","1","1","23","33","NULL","8","11","153","10","2864","1","1178989877","1172815780","5638","6","13866","2443","15611","4215","219","126752","11284","5810517","22","3733","906","378","142781268","122","1733","1","7","1","920","3063","2","1","6350"
"38829","5617","#GJ2JJRP9","El inmortal","170","270","0","#Q0909PUG","Los Inmortales","16MOu7WWzc55LnHXLsS3c1K9_PfOg0EUG_oJYJPfzGw","5674","4206","10","8","1439","541","2299","2018-04","38829","5617","2018-04","38829","5617","2018-04","431991","4118","2018-04","431991","4118","6","6","6","6","5","6","7","4","5","4","5","5","5","5","2","3","2","4","1","16","14","14","14","16","1","8","1","14","9","7","7","5","3","4","3","4","2","1","NULL","39","40","NULL","20","11","153","10","4117","1","1105329998","1151840861","5674","6","28291","3032","18089","5195","442","227207","13495","6861523","22","3096","643","541","244738870","334","6668","1","8","1","1748","4206","2","1","4000"
"39509","5613","#2RJVJQ09Q","Alexis Braga","145","237","2","#88YQVGR0","pacet-mojokerto","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5613","2290","10","6","303","1336","1487","2018-04","39509","5613","2018-04","39509","5613","NULL","NULL","NULL","NULL","NULL","NULL","6","7","6","7","6","6","7","4","5","5","6","6","5","5","2","3","2","4","3","12","10","4","8","10","1","1","1","8","1","6","7","5","3","5","4","4","4","2","3","33","40","NULL","5","11","153","10","1355","1","1240309197","1239458888","5613","6","22476","2071","13113","3604","772","94717","9492","6684227","22","3856","793","1336","402593345","192","2337","1","6","1","427","2290","1","1","5340"
"39514","5612","#QCVL0J2","oneeightseven","203","405","3","#U2JVY229","GNADENLOS™","Vpo4EkBaY-g_JU5zmLQML96OguJCphLmKImUCR6apFc","6067","4326","10","8","1628","758","9594","2017-12","3729","6021","2018-04","39514","5612","2018-04","278018","4268","2018-04","278018","4268","7","7","7","7","6","6","7","4","5","6","6","6","5","5","2","3","2","4","3","14","14","16","14","8","1","8","3","13","15","7","7","5","3","5","4","4","4","3","3","40","40","NULL","10","11","153","10","5611","1","2000000000","2000000000","6067","6","124122","10924","46027","14467","1786","412509","35165","23241860","22","17341","6761","758","271050911","2342","7185","1","8","1","1732","4326","3","1","2800"
"39792","5610","#9C22V8RR0","SooNeeL TmG","145","294","0","#92YUJ8P","MaHiNdRa cHowK","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","5640","3811","10","8","859","848","610","2018-04","39792","5610","2018-04","39792","5610","NULL","NULL","NULL","NULL","NULL","NULL","7","7","5","7","5","6","6","4","5","3","6","3","4","2","1","3","NULL","4","NULL","12","12","15","10","7","1","1","1","14","5","7","6","5","2","1","3","3","4","1","1","30","31","NULL","19","11","153","10","2122","1","1124410019","1145887452","5640","6","15473","2626","13478","3700","153","65684","11087","6154933","22","3659","1169","848","260180365","38","1369","1","8","1","816","3811","2","1","7025"
"39884","5610","#8GY9V8LQJ","sukron javaness","144","271","1","#2R20RJRG","Preman insaf","OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM","5622","2812","10","7","1085","652","1781","2018-04","39884","5610","2018-04","39884","5610","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","6","6","6","4","5","3","6","6","5","5","2","3","2","4","1","12","13","12","12","12","1","12","1","12","12","7","6","5","2","3","4","4","4","2","3","20","28","NULL","10","11","75","10","1239","1","995873887","1103945225","5622","6","31484","3521","19750","5612","64","66295","14649","6327039","22","3928","656","652","304549156","205","949","1","7","1","1288","2812","2","1","5850"
