"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"204994","5012","#80Q8J89Y0",""KuNaL"","167","401","0","#YPG9YYPG","HERCULES","N0-0A9MU2iS84X0n4hDnN8as1kXz9wJCFcP30dnulT8","5092","3057","9","8","1298","1395","12","2018-04","204994","5012","2018-04","204994","5012","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","14","6","14","4","1","1","1","9","13","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","19","11","139","9","3878","1","1097359888","1270801532","5092","5","76188","4260","18190","5297","688","275077","14462","9306414","22","6456","1943","1395","281474892","140","5872","1","8","1","1645","3057","2","1","5125"
"205228","5012","#PLGJC2R9G","う孤丿弦怜灬","127","553","33","#VVJRYVCP","捐兵狂魔","Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg","5012","3804","9","7","697","259","12","2018-04","205228","5012","2018-04","205228","5012","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","4","5","4","4","1","2","NULL","2","NULL","14","14","12","8","13","1","8","1","12","14","6","6","5","2","1","3","2","2","NULL","1","20","25","NULL","10","11","150","9","2019","1","1062224927","1067696896","5012","5","16765","2039","7158","2426","222","60337","6265","4426533","22","1766","295","259","80410381","28","295","1","7","1","608","3804","2","1","6425"
"205392","5012","#22880PC9G","Justus","126","193","0","#80CYQRLU","suomikultakuume","ityK1FPIfOJdgFBkbmkT65oz5hiiSufyNmJhHf83OXE","5055","1081","9","4","62","560","12","2018-04","205392","5012","2018-04","205392","5012","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","6","6","4","4","1","1","1","1","1","1","6","6","5","2","1","3","3","2","NULL","1","22","23","NULL","NULL","11","151","9","2738","1","543936682","563685972","5055","5","14880","3068","11021","3882","533","83946","7324","3229991","22","2200","352","560","156452782","8","927","1","4","1","73","1081","0","1","2900"
"205492","5011","#9VUPUCVGU","LoRenZo_SoiL","157","189","1","#PYURUQUU","Титаны","OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg","5073","4927","9","8","2009","517","11","2018-04","205492","5011","2018-04","205492","5011","2017-09","6109","4519","2018-04","72041","4648","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","16","12","16","1","1","16","14","14","6","6","5","2","1","3","3","2","NULL","1","16","27","NULL","20","11","135","9","2509","1","475584518","478701889","5073","5","9327","1371","7028","1836","71","208614","5423","3029605","22","1557","307","517","153399761","77","4600","1","8","1","2447","4927","1","1","19095"
"206116","5010","#20LQP2PR","GODLIKE","120","737","0","#PLU02RV9","Non-Stop Nine","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5181","1842","9","5","203","195","10","2018-04","206116","5010","2018-04","206116","5010","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","6","6","3","4","3","5","4","3","4","1","2","NULL","2","NULL","7","8","4","8","5","1","2","1","8","1","6","5","5","2","1","2","3","1","NULL","NULL","15","20","NULL","NULL","11","150","9","2971","1","584113828","575096337","5181","5","29670","3293","13291","4848","660","59203","8351","2735389","22","1723","216","195","60952169","23","1005","1","5","1","131","1842","0","1","3375"
"206178","5010","#82G02808P",""RASHMI"","170","237","0","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5301","1544","9","5","112","593","666","2016-12","30039","5039","2018-04","206178","5010","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","4","4","2","1","1","1","3","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","153","9","1631","1","1102715408","1085897612","5301","5","40082","3559","20844","6089","457","363977","12762","6348172","22","3370","493","593","184997653","160","8625","1","5","1","119","1544","1","1","1000"
"206416","5010","#99GQQQRY8","Rekani","152","332","1","#Y8RG8QY","Quantum's 8.9","JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00","5302","3714","9","7","1005","1098","54","2018-03","167541","5044","2018-04","206416","5010","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","14","9","7","1","5","6","13","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","16","11","153","9","2872","1","1542166073","1601786659","5302","5","33082","3955","23234","6057","256","175731","17446","10258760","22","5828","694","1098","185635421","143","3286","1","7","1","986","3714","2","1","5975"
"206428","5010","#QVJG02PG","١٩","121","126","0","#RVVQUCCU","Savage Soon 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5018","2359","9","6","727","161","10","2018-04","206428","5010","2018-04","206428","5010","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","10","1","6","6","5","2","1","3","3","2","NULL","1","24","30","NULL","5","11","153","9","5484","1","479673646","480577079","5018","5","18060","1931","7668","2565","1005","37974","5571","2180912","22","1409","196","161","47682450","18","693","1","6","1","851","2359","1","1","6050"
"206512","5010","#8L28QQJ28","devendra","135","123","0","#PC00CQ99","Cluster Pegasus","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","5037","2654","9","6","609","471","10","2018-04","206512","5010","2018-04","206512","5010","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","9","10","12","1","5","1","12","4","6","6","5","2","1","3","3","2","NULL","1","27","26","NULL","10","11","150","9","1436","1","679988988","698499226","5037","5","11981","1607","8217","2163","424","104498","5578","3682344","22","1303","104","471","167775664","18","4284","1","6","1","868","2654","2","1","985"
"206513","5010","#8GRYYVJ2L","マヨエル子羊♪《ATHRAN》","129","184","0","#CQJ2JYQ","エッフェル党","YKiClQD0jZGIMT-umX_7QwAoZmgnuRkwCilU04K7FoM","5010","1747","9","5","268","773","10","2018-04","206513","5010","2018-04","206513","5010","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","NULL","11","63","9","2061","1","822132565","915639045","5010","5","52200","3929","16489","4993","102","77600","12961","6528278","22","4210","470","773","189906619","49","2292","1","5","1","280","1747","1","1","9825"
"206555","5009","#8QJCRRVJ8","帝辛","119","348","2","#GYQVUYRG","华夏帝落","BGks_0zi5uaMgGdh3JfegKTfcZdSyfIxylk4-Ebqc3w","5064","1326","9","5","119","602","9","2018-04","206555","5009","2018-04","206555","5009","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","6","4","4","1","1","1","1","1","1","6","6","5","2","1","3","3","2","NULL","1","18","20","NULL","NULL","11","153","9","2026","1","752250715","752550590","5064","5","12154","1827","11078","3312","359","49067","6676","3048154","22","1090","66","602","133629083","26","380","1","5","1","190","1326","1","1","17095"
"206709","5009","#2C02LRQUQ","Hons tian0","146","476","1","#9VCJ9QRL","PALABANG PINOY","Dzg5r9r8jkv6PWz1u1M4kVjQV_R9Oy-1ym46lrRzsaM","5032","2644","9","6","642","942","9","2018-04","206709","5009","2018-04","206709","5009","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","8","10","12","2","1","12","1","12","12","6","6","5","2","1","3","3","2","NULL","1","19","30","NULL","6","11","150","9","3096","1","906012886","981793895","5032","5","21171","3506","12863","4527","320","159858","9940","5098266","22","3470","509","942","182239510","95","2479","1","6","1","774","2644","2","1","8450"
"207024","5009","#Y90CUUY0","lenni9000","163","79","0","#PPRY0Y00","Savage 8.9","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5246","2650","9","6","530","1491","890","2017-04","70559","5003","2018-04","207024","5009","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","12","12","11","3","1","3","1","12","2","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","2618","1","1107146541","1175945456","5246","5","60907","6988","16557","7555","841","240343","12999","6307533","22","3948","630","1491","137468786","164","6734","1","6","1","580","2650","2","1","3435"
"207084","5008","#88LYCVRP0","evilside#33","137","589","5","#Y8RG8QY","Quantum's 8.9","JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00","5075","1630","9","4","190","972","8","2018-04","207084","5008","2018-04","207084","5008","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","6","8","2","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","27","26","NULL","NULL","11","66","9","2021","1","859009010","989254386","5075","5","41875","3644","16012","4699","294","129429","12030","6776094","22","3961","710","972","248505036","64","2299","1","4","1","195","1630","1","1","8475"
"207208","5008","#90C2C99LU","(Reksy)89","129","287","0","#9Q82VR20","Aceh Rameune","Kg46POhVdXaHUCv0tIvHqHfy0Beq7EZlNF_NCGJz5cM","5059","2486","9","6","472","486","8","2018-04","207208","5008","2018-04","207208","5008","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","11","11","9","1","5","1","11","4","6","6","5","2","1","3","3","2","NULL","1","19","19","NULL","4","11","152","9","2385","1","1190472417","1209937109","5059","5","50816","3841","13729","4330","350","68866","12150","5438104","22","3381","760","486","149881826","131","1230","1","6","1","344","2486","1","1","7815"
"207460","5008","#2PP89UL8G","alpha wolf","139","549","2","#80CR9Y8C","cedo nulli","uM1g6vylymnmRvJAczoFVj0jSFKQTiR9bMeXHOhHAfw","5033","2369","9","6","943","686","8","2018-04","207460","5008","2018-04","207460","5008","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","12","10","10","10","1","10","1","10","9","6","6","5","2","1","2","3","2","NULL","1","15","23","NULL","6","11","153","9","3830","1","770319462","884067176","5033","5","37805","3647","16008","4452","274","121494","12470","5756331","22","3896","602","686","219530928","52","2539","1","6","1","997","2369","1","1","9915"
"207719","5007","#9PRPUPCJ8","Uchiha Paulo","125","273","6","#JRPR9J8R","THE SHILD","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","5007","2531","9","6","506","803","7","2018-04","207719","5007","2018-04","207719","5007","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","12","10","1","12","1","10","9","6","6","5","2","1","3","3","2","NULL","1","20","22","NULL","5","11","150","9","1588","1","856169989","903886490","5007","5","23750","2576","11607","3219","223","46813","9343","4562388","22","2281","170","803","175566367","9","897","1","6","1","649","2531","2","1","435"
"207954","5007","#8G89YCQCG","Roman Empire","154","291","2","#JLUYCUCV","UNDEFEATED","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5106","2700","9","6","982","689","40","2018-03","172190","5033","2018-04","207954","5007","NULL","NULL","NULL","NULL","NULL","NULL","5","6","5","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","12","12","10","1","5","1","12","12","6","6","5","2","1","3","3","2","NULL","1","21","19","NULL","9","11","153","9","2798","1","647906087","677949391","5106","5","21824","2113","11155","2920","308","242507","7749","3946077","22","2335","292","689","218200431","54","3588","1","6","1","1079","2700","2","1","3410"
"207975","5007","#CUJRQGPY","Astra Jr","142","207","0","#QJ9U0CJ0","EIite NiNe™","8szUpA4_g0FUpo8J9XUasKIw6OvmCX0fqUDFLg0r0Rc","5053","2158","9","6","370","583","65","2017-05","88628","5021","2018-04","207975","5007","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","9","10","8","1","2","1","10","4","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","2","11","153","9","2895","1","1197165131","1198239734","5053","5","43815","3799","17024","5180","612","130029","12516","6063877","22","3574","453","583","191323581","67","4475","1","6","1","409","2158","1","1","850"
"208096","5006","#98VQRQ8CP","⚡⚡Prince Sandip","156","292","1","#R8LQP0R9","CLANE DISTROYER","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","5014","4017","9","8","1286","970","6","2018-04","208096","5006","2018-04","208096","5006","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","16","12","10","1","10","7","14","14","6","6","5","2","1","3","3","2","NULL","1","27","30","NULL","12","11","153","9","1057","1","877090661","1009263012","5014","5","41216","3645","13425","4224","124","216313","11179","7502874","22","3990","610","970","225170065","42","2485","1","8","1","1546","4017","2","1","6085"
"208167","5006","#8QURG98JR","紫月星沙","126","278","1","#Y2PRC9YC","问鼎","1Zc55CT0eolBqj1kpQ5Dz-ORAUU-KYexfAov3xEta8w","5146","4066","9","8","805","802","6","2018-04","208167","5006","2018-04","208167","5006","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","14","16","9","9","1","4","5","9","16","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","14","11","147","9","2457","1","1058853997","1069583170","5146","5","16847","1943","16044","3891","420","27409","7848","6099360","22","2606","341","802","101900119","44","365","1","8","1","965","4066","2","1","6450"
"208328","5006","#2RGUPLPUY","mmaggd","120","215","2","#RCRLJUP","صقور نايف","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","5016","2196","9","5","236","1301","6","2018-04","208328","5006","2018-04","208328","5006","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","8","4","10","6","1","5","1","2","1","6","6","5","2","1","3","3","2","NULL","NULL","29","30","NULL","5","11","150","9","3441","1","851366635","850910936","5016","5","24294","2842","11523","3695","473","20498","9064","5031246","22","2816","423","1301","265436701","48","437","1","5","1","276","2196","1","1","800"
"208482","5006","#LC9J9JRY","Kim s","152","190","0","#20PGVQG8G","NONO'S CLAN","EVbWpgRMFF8UE2j-mnxnhqLmiuFzQPJhjEhdLa874ZU","5265","2720","9","6","1536","1087","687","2017-06","79345","4989","2018-04","208482","5006","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","10","12","10","1","12","1","12","10","6","6","5","2","1","3","3","2","NULL","1","21","23","NULL","10","11","153","9","2773","1","1113771121","1230217023","5265","5","13012","4643","22375","6613","84","196259","15542","6932813","22","3865","610","1087","197267227","118","3442","1","6","1","1851","2720","0","1","8475"
"209027","5005","#9PUJG99L8","doberBAM","154","556","0","#LQQ00RL8","OneHive Prime","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","5078","4153","9","8","2679","585","5","2018-04","209027","5005","2018-04","209027","5005","2018-04","462388","4093","2018-04","462388","4093","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","11","16","11","1","6","4","14","16","6","6","5","2","1","3","3","2","NULL","1","27","30","NULL","14","11","54","9","1969","1","1173605161","1373846176","5078","5","63721","5266","23180","6920","129","167320","20562","11133189","22","9771","2742","585","101650654","106","5614","1","8","1","2936","4153","2","1","11800"
"209219","5004","#9JUYCPLU0","☀☀☀King☀☀☀","122","372","3","#J2GPRJCC","afghan war","H-gEPj3U0DNJ_Y9dwAG04ma6_Nq-4TiIsmsUg2NPMxc","5017","2371","9","6","309","351","4","2018-04","209219","5004","2018-04","209219","5004","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","12","10","12","1","1","3","1","8","4","6","6","5","2","1","3","3","2","NULL","1","17","21","NULL","5","11","63","9","2266","1","519742527","591008013","5017","5","10788","1370","6571","1878","182","35626","5599","3557476","22","2041","462","351","107115615","19","1092","1","6","1","377","2371","2","1","4350"
"209297","5004","#2GUGPGCUC","Hector-Iq","129","395","0","#LULJ9JQV","عدن صلاح الدين","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5004","1979","9","5","341","326","4","2018-04","209297","5004","2018-04","209297","5004","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","8","8","3","1","1","1","10","1","6","6","5","2","1","3","3","2","NULL","1","24","27","NULL","NULL","11","153","9","1802","1","1143789322","1040338610","5004","5","22850","3454","13088","4734","1163","91876","8065","3819976","22","1768","131","326","44686032","24","892","1","5","1","279","1979","1","1","8355"
"209361","5004","#JR8C8LCC","凉凉凉灬","116","318","1","#PRQLLYGG","污，怎樣","F6qAk_npDGKhyLP8DgRwnAxTgqgUV1yyhGH-c-DKYQc","5006","1727","9","5","113","419","4","2018-04","209361","5004","2018-04","209361","5004","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","2","5","4","3","1","2","NULL","2","NULL","8","6","4","4","3","1","1","1","3","1","6","6","5","2","1","3","2","2","NULL","1","23","30","NULL","NULL","11","153","9","2556","1","606284561","686659110","5006","5","21520","2189","8782","2689","342","34228","7797","5415031","22","3177","409","419","143753065","26","424","1","5","1","111","1727","0","1","665"
"209484","5004","#982UYQGC","Sai","158","126","1","#LVYLPR8","davao clan","ityK1FPIfOJdgFBkbmkT65oz5hiiSufyNmJhHf83OXE","5009","1783","9","4","589","1030","4","2018-04","209484","5004","2018-04","209484","5004","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","NULL","11","153","9","1838","1","1101175367","1092933755","5009","5","24331","2821","18791","6173","593","282644","7939","3145258","22","1237","227","1030","111420818","51","3336","1","4","1","797","1783","1","0","8235"
"209567","5004","#9CQ08GYLJ","〔R҉a҉f҉a҉e҉l҉〕乡","116","422","3","#8YURP8R0","os bartira","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","5071","3394","9","6","965","103","4","2018-04","209567","5004","2018-04","209567","5004","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","4","4","4","4","2","2","NULL","2","NULL","12","12","12","12","12","1","12","1","12","12","6","6","5","2","1","2","3","1","NULL","NULL","10","19","NULL","10","11","127","9","1538","1","515793024","593383606","5071","5","20117","2005","10335","2788","60","27949","6401","2822118","22","1479","211","103","89727797","29","348","1","6","1","995","3394","1","1","10645"
"209626","5003","#9GPQLLYCG","Enigma","165","266","0","#Y2PRC9YC","问鼎","1Zc55CT0eolBqj1kpQ5Dz-ORAUU-KYexfAov3xEta8w","5115","2054","9","6","403","769","53","2017-09","133845","5002","2018-04","209626","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","11","9","8","8","9","1","1","1","8","1","6","6","5","2","1","3","3","2","NULL","1","28","28","NULL","NULL","11","153","9","2611","1","845585652","918798887","5115","5","25073","2347","15292","4108","138","312101","10898","4687741","22","2119","237","769","184794543","63","8229","1","6","1","273","2054","1","1","8425"
"209636","5003","#990YU0PU8","神de","145","155","1","#U8G0Q0R0","战王之门-第一分部","Cfmjr9VWay8c2Z1lm2IhWC04k4_wYx1sCc2AytR7Q5E","5142","3493","9","7","1338","675","3","2018-04","209636","5003","2018-04","209636","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","14","12","12","1","12","10","14","12","6","6","5","2","1","3","3","2","NULL","1","23","26","NULL","14","11","95","9","2974","1","569582126","642456991","5142","5","11803","1689","11044","2849","129","157148","7738","3755153","22","2959","950","675","214763084","71","2794","1","7","1","1060","3493","2","1","11725"
"209698","5003","#8P9UVC92C","marcos ezequiel","121","244","0","#9GVU9VQV","GuardiõesBR","C0gdU5N_K8BXwsu2jYZy4USe_Zyb_udzTYGzx04zQdI","5028","2960","9","7","1475","426","3","2018-04","209698","5003","2018-04","209698","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","4","4","4","1","2","NULL","2","NULL","12","13","10","12","10","1","12","1","12","12","5","6","5","2","1","2","2","2","NULL","NULL","12","15","NULL","12","11","93","9","3980","1","516260494","579280833","5028","5","33674","2599","10018","3051","66","57483","6961","3463607","22","2125","358","426","180879008","30","821","1","7","1","1723","2960","0","1","10100"
"209754","5003","#8CPLQ880Q","Danilo","121","167","0","#2U9JCYVR","Brasfoot","pPwNmnBZz6zR__KmfRooaGtF-n0UdQxAjXBmaqlhS2k","5100","1706","9","5","169","253","3","2018-04","209754","5003","2018-04","209754","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","5","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","6","8","1","1","2","1","8","1","6","6","5","2","1","3","3","2","NULL","NULL","22","28","NULL","NULL","11","130","9","2612","1","860619540","815394151","5100","5","10853","2175","11362","3287","271","60781","7621","3989313","22","2469","219","253","123578382","34","1234","1","5","1","178","1706","1","1","4975"
"209800","5003","#8PRLQLGUC","master haidori2","176","262","0","NULL","NULL","NULL","5035","2657","9","6","832","555","3","2018-04","209800","5003","2018-04","209800","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","12","12","12","8","1","8","1","12","10","6","6","5","2","1","3","3","2","NULL","1","26","30","NULL","9","11","153","9","2991","1","966753916","960618669","5035","5","20594","2562","12494","3438","557","377144","8847","5099519","22","2985","365","555","148970917","45","9233","1","6","1","740","2657","2","1","9625"
"209989","5003","#80P82RCLL","Zozei","174","537","5","#2029QYJCC","✨G. O. T. G✨","A2LvQLlKDXzFLOP2JqlbBWuGSrtIlfn2ja8WwJx4ZSw","5033","2407","9","6","711","390","3","2018-04","209989","5003","2018-04","209989","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","7","1","10","12","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","5","11","153","9","2180","1","1151109401","1384309858","5033","5","46670","5258","24502","7075","437","366218","18760","8163159","22","6569","1515","390","171432322","96","4455","1","6","1","921","2407","1","1","5375"
"209999","5003","#2L299L8PG","kalash","159","234","0","#PJRYGCYQ","WarLand","t433DCjl9kaot9fx5ECDS7vxG8CgGyluBHDYoFAhEgI","5302","1697","9","5","166","332","370","2018-01","92098","5175","2018-04","209999","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","4","4","4","2","NULL","NULL","NULL","NULL","NULL","8","8","8","8","5","1","1","1","4","1","6","6","5","2","1","2","2","1","NULL","NULL","17","17","NULL","NULL","11","153","9","3529","1","1330230194","1400408860","5302","5","124645","9308","26467","10094","307","238992","14997","9772043","22","6714","1179","332","171694246","388","7380","1","5","1","146","1697","1","1","5685"
"210093","5003","#VV2LC2QG","Lieza82","159","300","1","#8G8P8JPY","PERLIS POWER","Hf3Fna-xaeCgjV_6tqbc0G9ieKAfLQtsFirHc2OdCBQ","5084","2607","9","7","596","1201","3","2018-04","210093","5003","2018-04","210093","5003","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","11","12","4","1","8","1","12","8","6","6","5","2","1","3","3","2","NULL","1","25","26","NULL","5","11","112","9","3571","1","1450111962","1581629194","5084","5","84044","4982","20926","6618","338","228685","13324","11344957","22","6702","2137","1201","208322363","182","4827","1","7","1","636","2607","2","1","8550"
"210213","5002","#9YL8G2L","Judester","128","201","1","#Y8RG8QY","Quantum's 8.9","JMe3SPkziLGyLOd7WgIqVokwUa4BLvWlE-jI7WSj_00","5017","2142","9","5","225","414","2","2018-04","210213","5002","2018-04","210213","5002","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","8","8","8","1","4","1","8","1","6","6","5","2","1","3","3","2","NULL","1","21","24","NULL","NULL","11","153","9","2929","1","638288232","646577783","5017","5","13046","5908","10532","6649","905","54106","6162","3128756","22","1900","174","414","100151911","25","368","1","5","1","162","2142","1","1","5020"
"210292","5002","#2YVVJQPRY","黑寡夫毒物","124","576","2","#Y2PRC9YC","问鼎","1Zc55CT0eolBqj1kpQ5Dz-ORAUU-KYexfAov3xEta8w","5108","1725","9","4","207","294","2","2018-04","210292","5002","2018-04","210292","5002","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","8","8","8","8","1","1","1","3","1","6","6","5","2","1","3","3","2","NULL","1","19","23","NULL","NULL","11","153","9","1795","1","860352513","873447639","5108","5","37679","2973","15600","4578","364","77366","10548","4017631","22","2149","165","294","134501323","26","1201","1","4","1","158","1725","1","1","6385"
