"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","bestTrophies","bestVersusTrophies","townHallLevel","builderHallLevel","versusBattleWins","warStars","legendTrophies","bestSeasonID","bestSeasonRank","bestSeasonTrophies","previousSeasonID","previousSeasonRank","previousSeasonTrophies","bestVersusSeasonID","bestVersusSeasonRank","bestVersusSeasonTrophies","previousVersusSeasonID","previousVersusSeasonRank","previousVersusSeasonTrophies","barbarian","archer","goblin","giant","wallBreaker","balloon","wizard","healer","dragon","pekka","minion","hogRider","valkyrie","golem","witch","lavaHound","bowler","babyDragonDay","miner","ragedBarbarian","sneakyArcher","betaMinion","boxerGiant","bomber","superPekka","cannonCart","dropShip","babyDragonNight","nightWitch","lightningSpell","healingSpell","rageSpell","jumpSpell","freezeSpell","poisonSpell","earthquakeSpell","hasteSpell","cloneSpell","skeletonSpell","barbarianKing","archerQueen","grandWarden","battleMachine","biggerCoffers","getThoseGoblins","biggerAndBetter","niceAndTidy","releaseTheBeasts","goldGrab","elixirEscapade","sweetVictory","empireBuilder","wallBuster","humiliator","unionBuster","conqueror","unbreakable","friendInNeed","mortarMauler","heroicHeist","leagueAllStar","xbowExterminator","firefighter","warHero","treasurer","antiArtillery","sharingIsCaring","keepYourVillageSafe","masterEngineering","nextGenerationModel","unBuildIt","championBuilder","highGear","hiddenTreasures","gamesChampion"
"182157","5053","#PY9QPPPUP","MAURO","138","324","0","#PLL99CJL","Valencians coc","UJ0J66BZvXwWomSHXQH6XLA57JPgy2C4dVKk_cd4iHE","5063","4795","9","8","1189","202","53","2018-05","182157","5053","2018-05","182157","5053","2018-02","16636","4795","2018-05","175708","4378","6","6","2","6","5","6","6","4","4","4","4","5","4","4","2","2","NULL","2","NULL","9","16","16","9","13","6","1","16","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","24","11","81","9","2426","1","750071150","850550488","5063","5","23937","3150","13085","4232","58","68681","11283","6808485","22","3458","553","202","118410896","45","1127","1","8","1","1384","4795","2","1","8275"
"182222","5053","#P90PGJVC","レオ","172","95","0","#PLYGUP2R","零。","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","5205","3515","9","8","1741","1267","366","2018-02","105120","5174","2018-05","182222","5053","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","13","14","13","14","11","2","6","10","12","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","14","11","153","9","4794","1","936117292","1032622215","5205","5","50058","4317","23617","6668","184","313132","16932","6888420","22","5023","745","1267","171005793","89","4190","1","8","1","1760","3515","2","1","24580"
"182227","5052","#2CPC2UQ8G","窜天污™","129","509","0","#LCPG0PPU","米克諾斯","5W3oxOcN7HUj6nugNA17T6F39fC38hiFJp1_zd0rAKU","5092","3136","9","7","1297","815","52","2018-05","182227","5052","2018-05","182227","5052","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","12","14","14","1","14","1","12","12","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","4027","1","1012811066","1173562373","5092","5","33999","3842","15511","4583","625","39204","13813","7684795","22","4622","922","815","193736244","144","362","1","7","1","1491","3136","2","1","14070"
"182274","5052","#2U8GUC8QL","aguilar 821","138","88","0","#2RQCVRR0","ImperioRealAres","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","5079","3202","9","7","878","379","52","2018-05","182274","5052","2018-05","182274","5052","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","9","13","12","1","14","1","10","14","6","6","5","2","1","3","3","2","NULL","1","20","28","NULL","10","11","153","9","4513","1","645604169","681520282","5079","5","31076","2836","8621","3293","1025","98341","7234","3694267","22","2113","336","379","126417344","59","2296","1","7","1","1112","3202","2","1","7750"
"182766","5051","#PLCJ0VRQC","cavaliers","134","347","0","#YCC8P8Q","PH DIABLO","vKFhxZdHPDc2FleQwq48NzEoemmp5TuGql-WrDqP6ug","5138","4706","9","8","3232","342","143","2018-04","169049","5092","2018-05","182766","5051","2018-01","51233","4559","NULL","NULL","NULL","5","6","1","6","5","6","6","4","4","3","4","5","4","4","2","2","NULL","2","NULL","16","14","14","14","10","1","10","1","14","14","6","6","3","2","1","3","3","1","NULL","NULL","18","22","NULL","20","11","54","9","1590","1","609461667","613078249","5138","5","28217","2534","10921","3144","47","67654","6317","3959299","22","1880","441","342","150473450","55","1187","1","8","1","4395","4706","1","1","14550"
"182853","5051","#2L0Q9982U","Ashish","146","238","0","NULL","NULL","NULL","5195","2195","9","6","364","979","197","2018-04","147543","5146","2018-05","182853","5051","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","9","9","1","9","1","10","2","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","2","11","153","9","4035","1","1069865574","1214808652","5195","5","59383","4199","16203","4856","599","156103","13885","8376915","22","5452","719","979","195832746","88","3466","1","6","1","364","2195","2","1","8035"
"182936","5051","#8CCCC8QVC","jack_nattu","135","141","1","#LGUQ2QPC","Fort de Croc™2","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","5331","3141","9","7","1104","538","879","2017-09","78121","5177","2018-05","182936","5051","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","14","10","14","9","1","12","3","12","14","6","6","5","2","1","3","3","2","NULL","1","15","21","NULL","11","11","53","9","2907","1","905872786","942030036","5331","5","61857","3619","13494","4067","51","71110","10008","6510167","22","3793","795","538","139860742","196","2708","1","7","1","1099","3141","2","1","4260"
"183112","5051","#GJ90UQ0P","♐♐FaRiaL♐♐⚠","136","346","4","#80Y02RPU","BD ReNaiSsaNcE","8_cwxplFb_ZDN65fNjM0NrkPxWpdOL_SiuQ9197JcVo","5079","688","9","3","24","1046","51","2018-05","183112","5051","2018-05","183112","5051","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","5","5","2","3","1","1","1","1","1","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","NULL","11","153","9","3806","1","655884488","731100931","5079","5","26815","2926","12170","4041","719","129518","8147","4269774","22","2931","653","1046","243889226","30","1983","1","3","1","24","688","0","0","1150"
"183192","5051","#8RLJ8RL99","Prîñcê Khush","133","472","0","#G2GUR0CQ","HUNTERS","FoeBKgf5I2Ow7tbVKhmqr9BDn1y0i-jXkQ8rMZaUr7g","5122","2067","9","6","225","569","51","2018-05","183192","5051","2018-05","183192","5051","NULL","NULL","NULL","NULL","NULL","NULL","6","6","4","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","9","8","8","8","2","1","8","1","9","1","6","6","5","2","1","3","3","2","NULL","1","20","20","NULL","3","11","150","9","2591","1","623326311","729839194","5122","5","22213","2688","16695","4207","264","100804","10348","3613719","22","2535","354","569","189970818","31","1162","1","6","1","248","2067","1","1","12250"
"183237","5051","#9G20L990J","trang","143","307","1","#UPVPPGGR","AE VN","CghiU1nGwx46ou41PCJEkonR8NJp0Jw1Lp6L-mNXzcs","5092","2342","9","6","415","368","51","2018-05","183237","5051","2018-05","183237","5051","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","5","5","6","5","4","4","2","4","3","4","4","1","2","NULL","2","NULL","11","10","10","9","8","1","6","1","9","2","6","5","5","1","1","1","3","2","NULL","NULL","11","12","NULL","6","11","150","9","2303","1","447594272","519797365","5092","5","19238","2276","8414","2946","125","172456","6428","2716576","22","1254","111","368","125397861","6","2643","1","6","1","434","2342","1","1","8345"
"183256","5051","#88UJQLL8R","PEACE WALKER","124","113","0","#9LCPYQL8","CLA$HMACHINE","ZpgGfdH9T1a7cA5L_9ntbchctXvgXTw8qtFQaFWEkzo","5115","3069","9","7","887","402","51","2018-05","183256","5051","2018-05","183256","5051","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","13","12","12","1","12","4","12","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","150","9","2500","1","863100581","881254274","5115","5","14890","2380","10229","3207","533","28291","8303","6146815","22","2557","504","402","100154550","48","334","1","7","1","776","3069","1","1","6085"
"183339","5050","#8YPGCP2GY","黑帮~骚年","140","478","0","#2JVYRJGQ","望月天","JCrbAPK5RJTuqOTY9Dp3nWTT6_O2jh5IQ0ultAyoD8M","5099","3193","9","7","973","808","50","2018-05","183339","5050","2018-05","183339","5050","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","12","12","11","1","12","9","10","12","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","8","11","153","9","3440","1","1099782515","1224965790","5099","5","40135","3919","16681","5146","543","101115","13303","6993381","22","3585","674","808","158877790","92","916","1","7","1","1104","3193","2","1","11900"
"183711","5050","#20CCVVGGL","mira","148","145","0","#GVV0J90Y","HealerStarsVViP","vbTBkl1mNyvyzcaoEbFLi1uPAT4B6_SGTpYnTLiCte8","5121","2836","9","7","1317","1111","171","2018-03","168124","5043","2018-05","183711","5050","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","12","12","12","13","1","12","2","12","11","6","6","5","2","1","3","3","2","NULL","1","29","30","NULL","12","11","153","9","2861","1","659554806","704084382","5121","5","7062","1723","13294","3350","466","175593","8926","3793582","22","2729","306","1111","209951455","41","3934","1","7","1","1027","2836","2","1","19890"
"183730","5050","#2GVJCL0PU","Biiel","129","290","0","#JC9UR9Y8","War BR","dfR_vw8bj6Bk1jNTg6XowuR1wkh3O3tNTEeMLxfAdDo","5153","2095","9","5","284","532","63","2018-05","183730","5050","2018-05","183730","5050","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","9","4","9","1","1","10","1","6","1","6","6","5","2","1","3","3","2","NULL","1","15","17","NULL","5","11","153","9","3206","1","668164087","681920354","5153","5","21410","2520","11329","3619","587","87848","7241","3310580","22","1644","195","532","115725872","38","1617","1","5","1","346","2095","1","1","6660"
"183758","5050","#P8UVCQPV","Mr. Right","128","324","3","#VQ0RLV9U","Right先生","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","5146","2422","9","6","522","223","50","2018-05","183758","5050","2018-05","183758","5050","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","10","1","6","6","5","2","1","3","3","2","NULL","1","20","28","NULL","5","11","150","9","3376","1","746715795","790065782","5146","5","22541","2686","10052","3396","524","74961","7304","4501538","22","1767","235","223","83015647","23","1656","1","6","1","416","2422","1","1","1800"
"183915","5049","#2VURULCLL","zZz_CHARLES_zZz","119","295","0","#RP22QC92","Anonymous","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5131","1900","9","5","181","957","49","2018-05","183915","5049","2018-05","183915","5049","NULL","NULL","NULL","NULL","NULL","NULL","5","5","5","6","5","6","6","4","4","4","4","4","2","4","1","2","NULL","2","NULL","8","8","8","8","7","1","2","1","8","1","6","6","5","2","1","2","3","1","NULL","NULL","17","22","NULL","NULL","11","150","9","3123","1","497388783","533989432","5131","5","8963","1397","7688","2169","602","42932","5623","2907318","22","1507","115","957","170402899","8","484","1","5","1","84","1900","1","1","9950"
"183964","5049","#2CV9V8QYY","✌مخبلهم بكلمتي✌","158","136","0","#PUGLR2L","أصدقاء ألعمر","BiQqfGpfhsKKvbkWumfBjUkGfLhDhkQH7ICXs_PP0sE","5165","4000","9","7","1047","804","68","2018-05","183964","5049","2018-05","183964","5049","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","13","1","4","1","14","14","6","6","5","2","1","3","3","2","NULL","1","18","30","NULL","10","11","59","9","2341","1","1079517919","1136348815","5165","5","24123","2562","12880","3602","326","232944","10070","5678921","22","3039","269","804","140706945","21","3897","1","7","1","1223","4000","2","1","4570"
"184909","5047","#2Q2V80JYG","CRS","122","271","1","#P8CYCCLG","crazyfamilyclan","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5096","2203","9","6","428","829","47","2018-05","184909","5047","2018-05","184909","5047","NULL","NULL","NULL","NULL","NULL","NULL","5","5","3","6","4","6","6","4","3","4","4","4","4","3","1","2","NULL","1","NULL","10","10","9","10","8","1","5","1","8","2","5","5","5","1","1","1","3","NULL","NULL","NULL","15","17","NULL","2","11","153","9","2848","1","494410760","534085449","5096","5","28643","2356","8555","2685","456","56406","5746","3037257","22","1807","124","829","116869194","32","981","1","6","1","518","2203","1","1","2050"
"185203","5047","#2JY98JRL","pani","123","60","0","#YL9RV8C","Last Exile","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5094","1974","9","5","319","1243","47","2018-05","185203","5047","2018-05","185203","5047","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","8","10","8","10","8","1","1","1","9","1","6","6","5","2","1","3","3","2","NULL","NULL","30","30","NULL","2","11","90","9","106","1","458059725","488689672","5094","5","3650","2632","8057","2980","127","69634","6070","2892033","22","1981","230","1243","80920104","14","99","1","5","1","368","1974","0","1","0"
"186025","5045","#9C98PLL2L","ÄLKÄÏDÄ","139","181","1","#JUGUPYC8","WORLD WAR II","aLl_HSQs0JLR2YZ-9iuzQb1Rj8PjnlfxKWQyonBW-bU","5063","4112","9","8","1527","609","45","2018-05","186025","5045","2018-05","186025","5045","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","4","5","4","4","2","2","NULL","2","NULL","16","12","14","14","11","7","14","1","14","2","6","6","5","2","1","3","3","2","NULL","1","16","20","NULL","10","11","150","9","2382","1","768614725","801281439","5063","5","25035","2554","11491","3266","196","103870","8328","4341285","22","2442","296","609","166408416","37","2299","1","8","1","1611","4112","2","1","20560"
"186192","5045","#8CJVRRQYQ","Prince_Shoeb","135","154","0","#22002Y9UV","Pc","H39b_-WLZGtZVWQ0hqTkE-Tn2AaQnQWy_Iz4yBlvL0M","5132","860","9","3","72","235","95","2018-05","186192","5045","2018-05","186192","5045","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","6","6","4","3","1","1","1","1","1","1","6","6","5","2","1","3","3","2","NULL","1","12","26","NULL","NULL","11","143","9","1010","1","791383156","730353886","5132","5","18409","2169","14015","3755","144","150007","8360","3426611","22","2408","606","235","140805417","60","1882","1","3","1","68","860","0","1","675"
"186220","5045","#8PRRYRRQL","留不住的梦℡","125","261","0","#Y8RG8QY","Quantum's 8.9","zyggSTpwyjmHb1-WoAuvhTXGEmq2P1cSMnxSG5zxOYI","5054","1748","9","6","284","283","45","2018-05","186220","5045","2018-05","186220","5045","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","4","4","4","3","1","2","NULL","1","NULL","7","12","2","5","10","1","4","1","2","7","5","6","5","2","1","2","3","1","NULL","1","12","24","NULL","5","11","138","9","1479","1","670855879","661182831","5054","5","15592","1864","7003","2233","285","76344","6032","3060845","22","1682","258","283","68287225","30","751","1","6","1","384","1748","2","1","14475"
"186418","5044","#PL92082","ملك الحوب","205","198","0","#YCQ88P29","جمعتنا احلى","OscKpo3KQ0Ii4j9otJvPLlGO4dz9CahFo-cnzZUGHPg","5087","4227","9","8","1304","774","44","2018-05","186418","5044","2018-05","186418","5044","2018-04","403936","4142","2018-05","570955","4019","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","15","16","16","14","1","1","11","16","16","6","6","5","2","1","3","3","2","NULL","1","28","30","NULL","13","11","150","9","4115","1","939568652","988764427","5087","5","23302","3654","12979","4811","732","587953","8200","3960546","22","2041","176","774","199646505","14","11662","1","8","1","1303","4227","2","1","13660"
"186870","5043","#9P0QUJ2Y2","Roman","134","402","0","#LU9CL0GJ","WIN 'O' HOLICS","f2iJF-gjyx5MRzD5z6pekgdgimXO1IE7CE3tr5DguTk","5108","2900","9","6","676","604","43","2018-05","186870","5043","2018-05","186870","5043","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","12","9","11","9","1","5","1","12","12","6","6","5","2","1","3","3","2","NULL","1","21","27","NULL","10","11","150","9","1480","1","826410593","899498321","5108","5","21021","2913","16557","4717","140","91909","11815","4965179","22","3838","1083","604","180990775","116","1353","1","6","1","490","2900","2","1","6310"
"187175","5043","#2CRCRP98Y","PRITESH","150","244","1","#9PGQRL2Q","FADED SPIRITS","r314GwUeDOA9ZRQBVBFK8o3am02B4aYUHspSDVqNjoc","5046","2560","9","6","381","802","43","2018-05","187175","5043","2018-05","187175","5043","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","12","10","1","10","1","10","1","6","6","5","2","1","3","3","2","NULL","1","27","27","NULL","5","11","135","9","3142","1","717061701","755211794","5046","5","15829","2351","11476","3329","337","200677","8322","4113800","22","2625","443","802","187371184","42","3599","1","6","1","468","2560","1","1","5500"
"187363","5042","#9RPRLR9RP","浪你小白龙","140","494","1","#LRR8GYL9","天际.巅峰之际","1Zc55CT0eolBqj1kpQ5Dz-ORAUU-KYexfAov3xEta8w","5142","2556","9","6","731","269","42","2018-05","187363","5042","2018-05","187363","5042","NULL","NULL","NULL","NULL","NULL","NULL","5","6","5","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","10","9","10","10","1","10","1","11","8","6","6","5","2","1","3","3","2","NULL","NULL","12","17","NULL","5","11","107","9","2579","1","921212359","1068955680","5142","5","64574","4258","18781","5327","54","114940","11963","7333238","22","4655","1345","269","116722897","229","2563","1","6","1","693","2556","2","1","2800"
"187863","5041","#9JCRR9CGC","Death Fighter","128","257","1","#99LCGG2C","Knights of Wars","wxdriG-xnHVyYK65eKiqBOmVuYOd8wbDX8lyBbm0gI8","5046","4503","9","8","1451","316","41","2018-05","187863","5041","2018-05","187863","5041","2018-02","67936","4503","NULL","NULL","NULL","5","6","5","6","5","6","6","4","4","4","4","4","4","4","1","2","NULL","2","NULL","14","14","13","14","14","1","15","1","10","14","6","6","5","2","1","2","2","2","NULL","1","11","20","NULL","15","11","88","9","1784","1","459997598","486013575","5046","5","19671","1977","8071","2370","117","46573","5468","2969308","22","1666","398","316","120056758","47","1233","1","8","1","1890","4503","1","1","4000"
"188231","5041","#2LUQ908YG","Son of Lion","159","99","0","#9GP8YC8Q","Неудержимые","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","5122","4081","9","8","1193","372","133","2018-04","169404","5092","2018-05","188231","5041","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","16","16","12","14","2","7","1","12","13","6","6","5","2","1","3","3","2","NULL","1","22","22","NULL","22","11","153","9","4745","1","574282915","633623362","5122","5","39770","3432","9319","3788","424","211722","6609","4108411","22","2884","350","372","156772759","64","2727","1","8","1","1022","4081","2","1","2150"
"188345","5040","#82CRGQGC","xtian","125","581","5","#PPRY0Y00","Savage 8.9","785cxXU5e-ulxWoqSLeUEynsbsNm0dFTSlTNGinvFYs","5511","2546","9","6","449","93","1036","2018-02","47694","5422","2018-05","188345","5040","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","10","10","6","6","5","2","1","3","3","2","NULL","1","24","28","NULL","5","11","136","9","1408","1","596562519","579170377","5511","5","16885","2877","11510","4276","1190","58879","7098","3402651","22","1284","208","93","93196499","59","790","1","6","1","497","2546","1","1","1790"
"188567","5040","#QY8GC2QP","MUHAMMAD ALI","123","328","0","#LYGL9C28","Dangerous TJK","qbsMWEQblm0kS91g5BLa89LbQYr2dIg1LH41PhCpK98","5054","2396","9","6","738","487","40","2018-05","188567","5040","2018-05","188567","5040","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","2","1","2","NULL","2","NULL","11","11","9","10","9","1","6","1","10","1","6","6","5","2","1","2","3","1","NULL","NULL","22","22","NULL","5","11","140","9","4273","1","586413194","579878023","5054","5","10964","2694","11711","4139","953","52382","8135","2607635","22","2382","708","487","110709159","97","517","1","6","1","1021","2396","1","1","4600"
"188613","5040","#8Q8CYV282","FIRE LORD","202","86","0","#2QC29U28","Evil Eyes","zCX8Brj9tIvPxhnb-i6N8DPYAfyWwXkPDzy1khMDFSA","5221","3227","9","7","1259","1695","179","2018-04","150543","5139","2018-05","188613","5040","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","14","14","14","14","13","1","13","6","13","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","3872","1","1027070239","1087976282","5221","5","65136","4011","16927","4835","45","563602","13152","6935497","22","4073","358","1695","241119316","68","11255","1","7","1","1333","3227","2","1","23500"
"188915","5039","#LYYPCC88","MAT21 :3","133","332","1","#RYRVC8GV","⚓clash familly⚓","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","5165","2366","9","5","565","606","39","2018-05","188915","5039","2018-05","188915","5039","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","8","1","10","1","6","6","5","2","1","3","3","2","NULL","1","21","26","NULL","5","11","153","9","2621","1","700147806","722213799","5165","5","39719","3362","14680","4136","348","96944","7266","4709033","22","2611","303","606","151661336","29","1154","1","5","1","436","2366","1","1","11125"
"189496","5038","#9JL88V9P8","rose","130","246","0","#Q8GUPRU9","War of Pintados","9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI","5059","4385","9","8","2492","444","38","2018-05","189496","5038","2018-05","189496","5038","2018-05","210371","4328","2018-05","210371","4328","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","14","12","16","11","6","16","3","14","16","6","6","5","2","1","3","3","2","NULL","1","18","23","NULL","10","11","35","9","1805","1","782340227","780507583","5059","5","23243","2347","11308","3154","88","38306","8576","4775150","22","2991","410","444","112355320","46","838","1","8","1","3283","4385","2","1","7345"
"190260","5037","#899LCCQU9","杀阡陌","135","196","0","#V2VY00JL","芯如柠檬似婉颜","2wTT1cmxO-hgK29Sd6t6BoMoHX3mhVxPBEC6Se5O_rc","5112","2501","9","6","243","575","37","2018-02","187310","4953","2018-05","190260","5037","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","8","4","8","7","1","6","1","12","1","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","150","9","3061","1","1060228084","1103863700","5112","5","39516","2956","15141","4155","585","101818","10725","6725142","22","3721","636","575","145078811","108","1926","1","6","1","198","2501","2","1","1575"
"190355","5037","#J99YJC0J","nhật minh","186","177","0","#VRUGV29U","TÌNH AE","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","5406","3342","9","8","1430","1391","1051","2018-01","62745","5299","2018-05","190355","5037","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","16","13","11","10","7","2","1","5","12","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","6","11","153","9","3912","1","1903455830","2000000000","5406","5","47907","5395","33442","9389","212","415515","24582","11201059","22","7519","2039","1391","149059049","320","7332","1","8","1","1528","3342","2","1","20940"
"190730","5036","#LVLPP0G2","VaynesStyle","134","402","0","#P9CJC2GG","Abstract Shot","kEAc6G2FNE2Q3BIysPm0ENGCyRhlmG4aa8VrmGtW2So","5181","2267","9","6","510","513","112","2016-12","26867","5076","2018-05","190730","5036","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","5","10","10","1","4","1","8","1","6","6","5","2","1","3","3","2","NULL","1","25","30","NULL","5","11","153","9","4726","1","987678184","1012374362","5181","5","44191","4644","20901","6563","1721","85036","12157","6412233","22","4263","814","513","127677185","95","1224","1","6","1","593","2267","1","1","5260"
"190903","5036","#2CR2V00CV","Khramnayree007™","146","222","0","#2LPLGYU2","Pinoy Clasherz™","fTlFp5y9beiWu3Jx_tWrzLwtAzu7Q7d1fL18ew2sOEk","5036","2474","9","6","469","1141","36","2018-05","190903","5036","2018-05","190903","5036","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","10","1","10","5","6","6","5","2","1","3","3","2","NULL","1","21","25","NULL","5","11","117","9","4092","1","942358611","1000962621","5036","5","48973","4613","13360","5424","735","153328","9587","5347856","22","3388","420","1141","158204447","46","3466","1","6","1","515","2474","1","1","12025"
"190941","5035","#28CY82U00","Илья356","147","98","0","#9UGLP2R0","27 region","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","5129","2435","9","5","303","1122","35","2018-05","190941","5035","2018-05","190941","5035","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","9","1","10","1","6","6","5","2","1","3","3","2","NULL","1","25","26","NULL","5","11","153","9","3105","1","995423989","1006682117","5129","5","29782","4362","14590","5534","667","172802","9981","5231605","22","3264","398","1122","188765957","64","2240","1","5","1","291","2435","1","1","5240"
"191158","5035","#2Q0CQRV0U","josiel","129","281","0","NULL","NULL","NULL","5048","2370","9","5","539","367","35","2018-05","191158","5035","2018-05","191158","5035","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","10","10","10","10","10","1","9","1","10","1","6","6","5","2","1","3","3","2","NULL","1","12","20","NULL","5","11","150","9","4488","1","675177471","677353182","5048","5","23936","4044","11550","4769","568","61440","7846","3530283","22","2514","462","367","111115293","38","825","1","5","1","385","2370","1","1","2850"
"191214","5035","#9QLL9QRVG","sd","127","77","0","#PPYGCC8Y","Troop's fighter","_ThjWDWDk0XDQXPe1SOohQb-c5poR_12QgOLICCqPrY","5207","3171","9","7","1268","1425","263","2018-04","127285","5204","2018-05","191214","5035","NULL","NULL","NULL","NULL","NULL","NULL","6","6","6","6","5","6","6","4","4","4","5","5","4","4","2","2","NULL","2","NULL","12","14","14","12","12","1","13","4","14","14","6","6","5","2","1","3","3","2","NULL","1","30","30","NULL","10","11","153","9","2617","1","1227470579","1356740085","5207","5","21010","3064","13784","4057","317","35019","12343","5823476","22","3010","530","1425","115831064","64","281","1","7","1","1448","3171","2","1","10240"
