"rank","trophies","tag","name","expLevel","attackWins","defenseWins","clanTag","clanName","clanBadgeURL","townHallLevel","barbarianKingLevel","archerQueenLevel","grandWardenLevel"
"179970","5016","#YYVUR20V","かずまっち","210","195","0","#2LGPRYV0","de jimmykes","djta_9XDtHKA2UKp8ySWCPjy-Zr9Ad_8DHIW2rFIef0","10","31","33","NULL"
"179984","5016","#G0RJGCJ8","♡☆Shakeys☆♡","155","122","0","#28CLPJVR","Guimba attacker","Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww","10","27","29","NULL"
"179988","5016","#8RUJ9P20J","Gray fullbuster","146","98","2","#LJP8U98J","WORLD KING","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","21","22","NULL"
"180003","5016","#RPV2L8GL","Glassjaw","157","186","2","#9RLCLCVP","La Tulipe Noir3","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","33","40","NULL"
"180046","5016","#8Q2JVGJQQ","AJ!","158","327","2","#20LUYLRV","Malayalies UTD","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","39","40","NULL"
"180075","5015","#9229R299J","✌A✋R✌","166","281","1","#PYV9QVQU","ardebil revenge","WYkWpHKJWCUZaMHW7kHOCJ-xFwuA6UDT-idoxqSLE9Y","10","30","32","NULL"
"180084","5015","#299RQQPG2","Joon","186","42","0","#YJ00UVQV","Damage, Inc.","cwt0C5O_CuR5lhEbC6SxDPMY-YLXkTt2GbjQAM6sNMU","10","40","40","NULL"
"180129","5015","#PQG2LP90","JIMMY A.","179","193","0","#CJ82Y8YU","talenTADO KAMI","CFfbrAiU9lktQ6Mo5pWc7b-fCaiLsqRx_iXaabkxHcI","10","37","40","NULL"
"180149","5015","#22G9VVUV9","troybolton","180","111","0","#YUYGPUUV","SHICHIBUKAI.PH","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","40","40","NULL"
"180157","5015","#9990PVGL","P'aⓘr♥N'prⓐe","201","356","0","#LY9QQL8C","ธิดาซาตาน","RTKDxAfXDLjsJuE49KX52Ok8V0QPYStenikhb8_5EP0","10","15","30","NULL"
"180233","5015","#8CRLLV0RR","Faisal Amir20","137","164","2","#Y8YYJP29","Battle cruiser","-l64r6wewD0-Cks-KSz_8w4Xd8xydKKZeEto-aNqt54","10","26","29","NULL"
"180252","5015","#9YV92VGYP","Deniss Fuentes","142","76","0","#2GLLLQLR","Los Chacales","ogJ2DGLZ64uW1EvAdZh9wXqITLjOrWNV-P3lLphBEZ4","10","27","40","NULL"
"180267","5015","#8CQYL9LJ","LindaRainha 琳达❤","157","77","3","#8YLLJRPQ","SILDAVIA༴CHAMPS","wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU","10","40","36","NULL"
"180268","5015","#2P2Q28VRR","warrior sahani","144","242","3","#92YUJ8P","MaHiNdRa cHowK","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","23","40","NULL"
"180483","5015","#9C0Y0Y0V9","ovi","121","194","0","#8L8RRQUU","BANGLADESH "71","SXhkUzBXQYmOYP0gFuFAbgDpVhJ8qyQ-zAZxrEogrlY","10","29","40","NULL"
"180484","5015","#29J2PJ8GV","♎Bloody Rain♎","167","215","1","#P0G2UV9","Духи войны","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","40","40","NULL"
"180602","5014","#2JJYPL9Y8","MAFIA","200","234","0","#YVULU9GL","JöKëRsS","aYbU6sgCa-W_tD0MMnpDcyG8zJNoPh6Wogsh51gxYd0","10","23","35","NULL"
"180613","5014","#2P0VYUR8C","suraj","159","233","0","#PRG9VRQU","Death Valley","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","35","40","NULL"
"180618","5014","#8P28R00JJ","SONIK","159","266","2","#29Q2VVGG","DRAGON fORCE","9g4FwBBHmL9DJdTi82zBWL5x-C04mVre4Ems9DNd2-Y","10","33","40","NULL"
"180637","5014","#QQQ2RG2","Bavaria","166","218","0","#CCP2P822","ThunderSchmiede","4_D4_HexyHn1sVqzbFOLXuG5TmQ3kuZBf0CKb5RLTLE","10","24","37","NULL"
"180656","5014","#8L2JR0VCQ","diego piña","163","241","0","#LVJGLRRJ","⚡FUERZA ELITTE⚡","aYbU6sgCa-W_tD0MMnpDcyG8zJNoPh6Wogsh51gxYd0","10","30","40","NULL"
"180666","5014","#2LJ99QCYV","♡DeYaNiRa♡","179","89","0","#9GJ0V828","503DragonBall","kzfV4SwfskoN3xFxSw2JulxPt6oq3s4xD3Q-awc1TS8","10","40","40","NULL"
"180728","5014","#2JGLQ90RQ","OJO LOCO","114","240","0","#G0CQGG8U","Midgard","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","10","15","11","NULL"
"180755","5014","#80UV9J98R","ßÉTÃJÎb","172","236","0","#8QUV9QV8","Капуста","zzjNZyDI7LkrwpU21-HxJsMjB9or0khYBRjHKbIr7e8","10","30","30","NULL"
"180756","5014","#2YJPVPP0C","K¡LLeRBeaST","195","235","1","#YJRYY80Q","Basahali Rocker","a511SGKJrMr83pqwKZg2R2Rf2Wa-bBVcv7HRwofCjKc","10","40","40","NULL"
"180759","5014","#8YCVJCQRL","#Luca","155","399","4","NULL","NULL","NULL","10","40","40","NULL"
"180799","5014","#8LG82P0GQ","seriyye","148","129","1","#PYR2QQUV","VatanSeven","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","32","33","NULL"
"180814","5014","#20P2RGQJP","noel puto","166","138","1","#P0G0GVLQ","VENGADORES","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","40","40","NULL"
"180855","5014","#2YCPY9J92","Olaf","159","104","0","#J8JGCL2Y","✴ Zocker Army ✴","XJC9r4bMfN6Lu4cCXVZ_d1F7KpUPwt-M6c6XXX3ZReE","10","37","31","NULL"
"180912","5014","#C0LQYQ08","aNieYin","161","203","0","#8QYYYQVR","Made In Melaka","TCVeO_uMyQyX3OC7JSAYWRBkpkRe2j1bUgsiHms8y2c","10","40","40","NULL"
"180940","5014","#P2PUGR8L","Angel17","171","60","2","#VQ2YQ82C","USCSS NOSTROMO","8ltMapTWicj_CJ3vtPlc3Q9wJZOsHS20-IWrcO17668","10","34","23","NULL"
"180945","5014","#98UGCR299","叼着烟不抽","149","135","0","#P2Q9999U","nb102zz","cxK5C4Wkg4xZN8yXTrZmmm3iZHpinlS0Po9bPAtU5Lg","10","27","31","NULL"
"181001","5013","#2P2J2922Q","Shashank","140","122","0","#88Y9J9V8","MONSTERS DEN","j_CcMawdnEU0VqMbW5CZc64-VsXNiTANYg6qQQxRRMA","10","21","29","NULL"
"181012","5013","#9QQ08UQVR","☆SRIKRISHNA☆","163","250","2","#LUGUCVRQ","B.D 1950","fG8lVXQps8kelphi71OJGZcK53x_O9ibpAcw0XylqS4","10","33","37","NULL"
"181064","5013","#GPR2VQR9","るぅちょん","162","193","0","#L208Q20R","ＭＡＪＥＳＴＩＣ","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","31","40","NULL"
"181158","5013","#8JVP288YR","DeRzKiY","157","213","0","#2G2YR2Y9","ЗАПАДНАЯ СИБИРЬ","02K5VantrE82RN3BVCbgoNpFLN6rVFfg7aN999K4kp4","10","37","39","NULL"
"181186","5013","#2V0GYYL8P","F I R A","165","197","1","#22JGCPL2","13 район","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","35","40","NULL"
"181191","5013","#JQL0LQG9","Tibas Ripper 飛行","155","352","1","#UR9G9P9","Arkham","tLUZZedaqflXs4QEQlDoZNgUgcPM59Vwm6ZXsTTcXiw","10","31","33","NULL"
"181360","5013","#LQPY8009","MAKCOH==[;;;;;>","168","184","0","#GLYGCQL","Evil Empire","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","38","40","NULL"
"181374","5013","#2JCPJV2PR","T-J0N","146","207","0","#PJP8CR8R","TAJIKISTAN","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","18","20","NULL"
"181409","5013","#2VCYC8YJG","DARKNESS-∆","130","109","0","#LQPCPLUQ","GOD's SAVIOR","pNwbtdL_kn9BwHjL_43rlF-Xk_ZqoxavOStOcKmwr2I","10","24","24","NULL"
"181419","5013","#GYPYLQG9","Redken","212","69","0","#9GYQP290","XDEMENTES","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","40","40","NULL"
"181424","5013","#20YVRL0UQ","本能寺の変","166","181","0","#YUGYL2G2","ふれこん！","Shk5Yf9qI8eTvh623n10kaLpA7TALvD3RCmnywt-frU","10","32","40","NULL"
"181425","5013","#8RPPVP0LV","HelloCritty","146","331","37","#VU20RGR","Lowlands XS","u1O0QEYDF2l8_mjAgC_c7VRkM2dLR2SiphG3BgycASM","10","38","40","NULL"
"181429","5012","#8QVJUJJ8Y","Sameer","164","167","0","#Q0RU80RP","Pune","WlJJff9ud9qUEZ2JHOM2dVeqi9IpkRxEL2kUFdq9JPY","10","40","40","NULL"
"181563","5012","#8QGVVRQQ","Azim Azhar","160","209","0","#LQR29JVG","Organised Chaos","ny-vo8DRxjkG-UIm0MqAF6xYYo2_phbeZjfHD82RXlY","10","40","40","NULL"
"181568","5012","#2G2UY88YR","deyvin","149","229","0","#9JC9QV9C","familia grosera","vUTP2-uQPJX0EDfR2pplwe3mYl2z13G0KLoCqd7Q59w","10","29","33","NULL"
"181620","5012","#82RJGC8VG","หวังสี่เจ้า","183","120","0","#P28J88V9","สิงห์สำอาง","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","10","33","32","NULL"
"181645","5012","#2GGLRLR9L","Pex","169","53","0","#YUCYQQYP","Kick Ass™","FoeBKgf5I2Ow7tbVKhmqr9BDn1y0i-jXkQ8rMZaUr7g","10","36","36","NULL"
"181693","5012","#LQGQU0RV","Hot boy Rayhan","159","165","2","#YG80RC9P","Blue REd","-JLZy7Ok79_GXFWhdNLhNAwuQd2a1Yd3yFyLS4ftst0","10","32","40","NULL"
"181726","5012","#22Q22P8R8","Théo","140","254","0","#VJCQ802","SANKO SAKUSEN","1Zc55CT0eolBqj1kpQ5Dz-ORAUU-KYexfAov3xEta8w","10","33","34","NULL"
"181790","5012","#2UCY9RC09","sam","166","98","1","#G8GJLVVG","TheGoldStar9STX","fvoF2pJTtXkG7nzx6jWYwQPbK_KyECrRV8z7Mt2KRT0","10","31","31","NULL"
"181796","5012","#2GC8LJCJV","MOHSEN(N)","192","104","0","#U8YGQC9Y","iraniyan lords","YZj5r_kof6N_bOEMGHMh7cmnWbZMfiJE7abeFaMs5Qk","10","38","23","NULL"
"181817","5012","#8YCJGJ0R0","paola","135","142","1","#P2VJPR8P","Los Peleoneros","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","10","24","25","NULL"
"181844","5012","#2V0Q900LJ","El angel","223","175","0","#8L088G8V","Un nouvel aube","C7XKVZnPspVnVM_wtUWvqdNEj8ot-WoADUWeu6PL_z0","10","30","40","NULL"
"181855","5012","#G9C90PRR","pasrah","167","93","0","#VRP0UP8Y","opp sibuk","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","40","34","NULL"
"181896","5011","#8J8Y289GU","shadek","209","417","7","#CV999J2","DEATH CARNIVAL","kjWcCTqQwUaIUP6Tw0mSFnryKRHAwsRxsmT3BOFeQOI","10","35","37","NULL"
"181902","5011","#2QLPJCJLC","Fabio","160","192","0","#PGC8829C","Friendship","eo-EI-gsYfeF57QNYFE2NtJ_s4qQ9Te_daCN-t0Pcf0","10","23","28","NULL"
"181917","5011","#8P0LVGJRU","Pitopher","189","196","1","#G022V9J8","Barbarians","Ukxtro0nEsz8f70jMvV1wwafhJcPyh_RgasvQiBQ1Rg","10","30","33","NULL"
"181953","5011","#2YU2CVPCG","一小段旧时光、","153","328","2","#UYY9900V","COC互刷之家 暮色楼阁","AW6voXHWNn2nXCzeG3nAvLtK1sU2VBERr9gfCxuAgaw","10","35","40","NULL"
"182009","5011","#8VY9R92LP","Wilber Garcia","145","308","9","#Q8UUGPJ","meruya kingdom","rG7kKjFQ8hEcfkRUilTNhD9uhw6CZyAkrutzf9q0I_s","10","40","40","NULL"
"182077","5011","#2YLY9CQPY","FAISAL J","146","287","5","#9GPG0L0L","Mumbai MavericX","ny-vo8DRxjkG-UIm0MqAF6xYYo2_phbeZjfHD82RXlY","10","27","36","NULL"
"182080","5011","#2UQP9YYL0","~YoGa~","161","99","2","#Q9JPLPRC","⚡KING OF KINGS⚡","0i4CtFrArfa4odstjP3yf64Q1c1dReDEBY5-wnrs54s","10","24","38","NULL"
"182134","5011","#2CC2CJJCL","Snowdrop","169","167","0","#8RJ0RJ8C","boushehr 24","GM8oUGe4-5iBaqYJYDcImI-iUPbnr_p3y_qzs8oqoy4","10","27","39","NULL"
"182155","5011","#P8QUL0CP","Suppenkaschber","166","235","0","#U9YQC0","DevilDragons2.0","agr1Cy6wuAwSSGkLpZT18aUem8PnLb7ZU1Df_KAS2tU","10","40","40","NULL"
"182199","5011","#8U08VRYQG","MoHiT","198","94","0","#R8VCUU9P","the force KiNg","ITMHqKCB5FrsQsChyzeA3ZQyUUht4mYShfeIPIiiiug","10","29","28","NULL"
"182205","5011","#2RCVUVJV","↖King ↔ Libya↗","184","227","3","#8LVG8RU2","قوة الردع","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","40","40","NULL"
"182217","5011","#22L9R2RQL","Chris M","187","182","1","#LJG0PQR0","No chat, war","FtK1cjWcrW6RDy-vUwo6OWeKUkH3lv89zqJJYs90a-4","10","30","25","NULL"
"182276","5011","#8JGJ2RUU8","Empire Roman","156","149","1","#2YRRYPG0","Ciamis Kingdom","CtEckcJiTeT13Ktdocgw8JAGsF1fvj_dw9Zkc2cWag0","10","23","23","NULL"
"182292","5011","#LY0J2CP8","natan marcos","137","184","0","#PRUUP0V0","gladiadores","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","31","32","NULL"
"182302","5011","#2VL2G209Q","FARUH","207","248","0","#RCQV0C9","TJK Giganti TJK","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","25","34","NULL"
"182347","5011","#28LL0QRGY","El Joker","160","73","0","#YL8VP0Q","Legend World","0mIIvT1qMEwyYZIFEWCcGSfI0L3yixIp9ZlMPnZpHXg","10","40","40","NULL"
"182361","5011","#9J90LRYVU","ملك الاسود","161","354","0","NULL","NULL","NULL","10","28","40","NULL"
"182374","5010","#99Q9G22J","★★★МАТИАС★★★","175","159","3","#88JYQRRG","irish pride","sqc9ftmkQIL-GyRNxeXDK4h5tcmYo-YMnEnMz6aUOi4","10","40","40","NULL"
"182395","5010","#RURUQUVJ","Третий с лева","202","182","1","#LQLCCQQY","родина123","j8e4iEwsiYdQFjaoHkud3He9LmtsMNxwkrZhSfnETUE","10","40","40","NULL"
"182442","5010","#8QJU8U2L8","яχ ѕнαωσи","156","216","0","#QV2CYYQP","BangLa Tigers","SXhkUzBXQYmOYP0gFuFAbgDpVhJ8qyQ-zAZxrEogrlY","10","17","29","NULL"
"182453","5010","#92J00RGVU","☆☆ABO AL WARD☆☆","142","319","1","#GCPCCJU0","بصرة الخير","KO1Cs8cejZAwCf59GxiZRlogYsB-oFoaLfJaDFfAJiY","10","28","32","NULL"
"182460","5010","#PQP8RYC2","red hawk","157","122","0","#YJYV8YCG","palemahan group","xUo2kMu1WXvJWD3UCP4xxKs23-EIfz2TCiXmSnkRUTY","10","40","40","NULL"
"182469","5010","#LQ2090QP","Swapnil","154","120","0","#98PQU2UV","India","C7XKVZnPspVnVM_wtUWvqdNEj8ot-WoADUWeu6PL_z0","10","33","39","NULL"
"182549","5010","#2YCP9G88Q","dudz","166","129","0","#L8JL099Q","Prime.PH","qbsMWEQblm0kS91g5BLa89LbQYr2dIg1LH41PhCpK98","10","29","29","NULL"
"182647","5010","#2RJGVYQJP","baHUN NiRaJ","156","151","1","#LJG8JYJQ","Raising Nepal","mG6EmnJnP_XCjj8j1yC8qyXfGSuKMc2DgOIzjCT_ELU","10","25","27","NULL"
"182761","5010","#8CLCJG2LV","Bel","151","248","4","#PP82JP9G","Avengers","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","30","28","NULL"
"182786","5010","#88UUQQLVR","RILEX","173","111","1","#YG82YRY8","Indo Warrior","gleInU799fdmj_-HlZa1CUqDbBhS2NwaV-5Of4g5ngs","10","40","40","NULL"
"182877","5009","#8G2G82U2","Fredeex","144","126","1","#2G2VV0UV","Kraken !","9CbTwqsGl3_tzd7N4Gt5Mgqq3VcRTc9ejjAdMuCDhMI","10","20","21","NULL"
"182964","5009","#89LYLCVRY","Beardo","159","194","3","#LYJUUJ90","Ball§ 'N Doll§","IuD30W8lcoKfT3JwrVAesVApTmgMTPaNCJakp5FaaR4","10","38","40","NULL"
"183019","5009","#28RGGU0VJ","™BOLD™","139","121","1","#2VPCCGYQ","Juandit's","pCr-30jWl_Q-yCEOuR8zQ1YKq_vIqnk-svS47oVs-Xk","10","13","29","NULL"
"183047","5009","#LVGJ0UPG","KBÇA","137","212","3","#PYYU2R9G","Pão de Queijo","Oinh_vQluTd-m8wC7aisGzUZSaEj_Imnf9_jovEoEk4","10","26","34","NULL"
"183112","5009","#22QRQGCYG","MherK","166","126","1","#PG0R9Q0L","Savage skeleton","JVqVoGLkFwRRxN-Sl3qXivtDHshhhYbxizTAFh9L83A","10","40","40","NULL"
"183125","5009","#V98L8Q0G","Luis Daniel","157","252","0","#9P8YL2UV","CLAN OSCURO","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","40","40","NULL"
"183129","5009","#9202VJGV","ゆたか","147","112","0","#JVV0Y20Y","おすし食べたいの‼","xDlttAx8IfJERng_6bXy0Iymq8AlqxLJTQRJkRobfys","10","21","40","NULL"
"183131","5009","#Q9PRJC9Q","yahiya","155","133","0","#8PLPU02G","CameToKill","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","30","26","NULL"
"183155","5009","#2Y8U9VR92","bLinGzY","185","59","0","#98GRRJU8","Tribe of Judah","So0A9MJeUWMPSlvkZve0jTvKuqJOZeqaBXfiDgCwzcQ","10","40","40","NULL"
"183170","5009","#980Q8Q80","Lady Laine","151","92","0","#PPQ9LVGJ","TITÃS","kjWcCTqQwUaIUP6Tw0mSFnryKRHAwsRxsmT3BOFeQOI","10","34","40","NULL"
"183258","5009","#2L88YQQ29","Abr","172","179","2","#8QLL28RL","KAZ BEST WAR","3BhL3JPqzF-UGhbY8ddbbBPbcrsPWSZ7jevXoRLzPqw","10","40","40","NULL"
"183298","5009","#G8Q8RJL9","Sarah","148","125","0","#J09LJ9RG","RoyalAcademy","Rt-XKPJE0MNcfDj4uhBiDE1bM8a_8U8V3QvpLEBI_ww","10","33","35","NULL"
"183299","5009","#JGGJUV8J","Yusran De ArMY","162","61","0","#Q0YRY2QJ","Fajar Makassar","8EQBE6OT2lO2k7IAB6UnIZFU_duNd9iJG0kSvlZHi4Y","10","40","40","NULL"
"183354","5009","#2YJ2GJC9Q","tak☆18,5マグナム","200","104","0","#P2YJYP8P","日本超絶援軍RUSH","KzIU29xI4JPcMNvnYutkMivV9XgQTZEwFnUY9jRRKtw","10","40","40","NULL"
"183360","5008","#22Q22RJ0G","陈陈陈","124","437","1","#UL9CR9GG","琉璃猫 互刷部落战 3营","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","19","28","NULL"
"183389","5008","#9GCQVJJVV","gud boy","103","165","0","#RVPY0RCY","MiDNiT_B@YS","MOrYRusStdFAr_jLPVMsEYQz9XhSQIdt4ZjE0NAVBDE","10","11","12","NULL"
"183434","5008","#2P0R9R82P","ALUCARD","163","294","3","#9PV8V8LU","** lapsus**","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","30","30","NULL"
"183461","5008","#2Q9G0GJUQ","kings empire","183","313","2","#QQU998QY","INDIAN","jA0A1-BAutiOTM9fWQbKkXZMCteT8NswDo_QW1TSnIk","10","21","40","NULL"
"183465","5008","#92R0GYG92","L♥","139","128","0","#8VPLV9G9","royal pain","iv2Cv7G8IODZldmq2DDQdR46k2qIv0Eo2L8yYuGwOUw","10","25","30","NULL"
"183492","5008","#UV2J0GQR","thugline","163","270","0","#QYC2LVLC","lost and found3","CA5Wbb0u_guAvM00fbdx8qUclAK9Z-Wq09UZu6VEaIU","10","33","34","NULL"
"183568","5008","#809URYUCR","zamuRaY jysn#7","151","380","0","#LLQVC898","G5 GANGAO","anzPXwHdDcfVYLgLiGSkOybemfiRB80uaihupf77o60","10","22","35","NULL"
"183612","5008","#2P89C8R0U","irmãos metralha","166","162","1","#2YJLGULQ","Loading...","bVfTomqoTGKMgDkBbMyEKf4eTDzFxklOcrlOVXoJA-k","10","35","36","NULL"
"183633","5008","#28LLLJR89","Deni","156","154","1","#YV8GYULY","GGS_of Clans","vcYFZPx4U0lYJvPzu8FjfHzMfSCxEqzTI3lJAhBikhA","10","18","19","NULL"
"183667","5008","#9YYGQYJ8","Michi","205","69","1","#PPLQPVUL","子猫カフェ","wEd9wggsPqjehuS6dX7PujAs-yhpEAxDWPREH7KmdeU","10","40","40","NULL"
"183709","5008","#QPQ2UCLU","Juho","103","287","0","#8RRCPU8Y","Finland Coed","5-bNcXrqLPJ-pEmp5Lw9Q_g5tcZsjmkPIm3feVuNqXU","10","5","10","NULL"
"183744","5008","#9GJ98Q00","BROLY","182","244","3","#PJV8JR28","C.D.G.","VVQ1hRBUCaGPKxDA3_L1vBELEVrcyy7Saw9d0eo_ZQk","10","25","27","NULL"
"183749","5008","#20YL0RRGL","Dark","165","423","2","#8URYVGUV","REACHARCE BOY","OnyoVzsqn5OaD1w8kiki9N4Z_fVD5RkueWVuq1gkKiE","10","18","29","NULL"
"183841","5008","#GVYPJR9G","Italofix","144","235","1","#UJU08LP9","Mega Stark V2","FDwK67NjcQZcOR9OBlqOkx0YjvF2X1pHhVAcdjZMj8Y","10","27","36","NULL"
"183843","5008","#92C0L82LV","ROPEroII","180","159","0","#YPVR82QU","teamまったり","OIrad9oLA0EmSCLfrIzdbS0O7tTdZH5cKDhJEZfu8NM","10","25","29","NULL"
"183845","5008","#LUQPQURU","Butzobaer","168","203","1","#P09PQVYL","German Alliance","rgwj-LnyyUQ_mYljhoRQCu32DZVZO_IWey_67p5bkls","10","40","40","NULL"
"183920","5007","#20VR9Y2CP","VERGUETA","146","273","1","#8GULJJGG","Cuauhpilli","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","40","40","NULL"
"183921","5007","#8RVU0VJ2L","ajith","175","181","0","#GQUUQP2L","Dragan.....","kgK0jc04dM9UHn56N7KctM44c_Or4ZSkzA1XOqURheY","10","40","40","NULL"
"183928","5007","#9RVGVJRV",""Mr'P-ai™","164","138","0","#QCQU2RGJ","THE ROCK ☆","Z5FkVNSvEz6tulz3ldKEAZNEGh_Ho8s6blA3PwvPSEo","10","40","40","NULL"
"183957","5007","#882VGVJ92","Mudasir Ramzan","160","453","0","#YU2RGYRC","KING COBRAS","0mIIvT1qMEwyYZIFEWCcGSfI0L3yixIp9ZlMPnZpHXg","10","35","34","NULL"
"184006","5007","#82G8Q8QUL","Role Na City","143","113","0","#U220QQR9","MegaBrazil TH10","vVaIdwIsRqEywyLpHQr7R5GnsYsgykEwAfjAhjFPbWI","10","29","32","NULL"
"184032","5007","#2JRYY20U0","gihandhanuka","168","302","0","#9VLJ0YUR","Lankan Dragons","tsbNDyZqWrKKI1EkE3OG35KUf2lGZgdOUm0Lq5PhrvE","10","35","36","NULL"
"184045","5007","#2YJRR0J0U","psmoumine","160","139","0","#Y0GYQYG2","les kromagnon","Ha7GqnHoMWJpwlF03t-T73lpPF3zviJeh09-h8QT7Lg","10","34","40","NULL"
"184152","5007","#CR8JLGJJ","Yuvalalfi22","150","347","0","#9R2G2LU9","ISRAEL HOME","_KihQ4FnjVHgv90Ph4UcPgQEXo7u5AI6xx2x_sGIO2I","10","35","38","NULL"
"184180","5007","#29VJLVU2","BoraQ AhmeD","139","119","1","#L8PLGQCV","درع الجزيره","XsNmRLlJkQcLQlhimJh1gtjK-u48JjPYRc5D037mnr4","10","20","35","NULL"
"184199","5007","#9Y082QVVV","ninni","152","247","0","#GVYVJJ2","Kings Italy Bro","CFfbrAiU9lktQ6Mo5pWc7b-fCaiLsqRx_iXaabkxHcI","10","31","40","NULL"
"184216","5007","#9GLL0CRJQ","km shay","134","306","1","#2LCQ089","PATH FINDERS ✌","FRM-pr7fVwMsSsg7qj-5KX4Yznw3oCq0I6H_zJuH00s","10","14","29","NULL"
"184230","5007","#8RGYRCUL","jerry","142","248","0","#P2C99Y09","ADULT WARRIORS","X3K6hZjRBbC3GSHimRpF0Exz6dNIwWwxFiyqcRI6m2c","10","28","31","NULL"
"184243","5007","#2C928U09G","ninja","156","211","0","#2VC8LVL8","Oldtimer","Szv2ioumdUSaJW7acDvRZnpAPpSqXikq4QuKnKvhO1U","10","28","30","NULL"
"184272","5007","#GVRPRR8","コマ・ネチ","172","135","0","#9JLC9LQ0","クラクラ好きの愉快な仲間達","w_58GJQ8UGc4lCm3OmL3ZQyO4ue71w9mu0hHBVTRYYs","10","39","40","NULL"
"184307","5007","#9QQLVLRCV","tita","162","213","0","#RGC9YCVQ","Darrell Warrior","gGed3LRd3htZhCtwhv0EygYyedv77G_H9n2qtrpbip0","10","28","35","NULL"
"184426","5006","#9G0Q02LL","MUSTAFA","190","207","1","#9GY88QJ2","الفرسان","H5yvAM08ZOilFKkIQJ8hg4F18eUfTkMw-jUHhhF2x1Y","10","17","20","NULL"
"184470","5006","#VYPRR00G","Angel M","138","150","0","#P2VJPR8P","Los Peleoneros","SWcSuBwZEA2kBlCyGaOkWwoPJrLxl8usYPDDPSH2NWU","10","25","28","NULL"
"184577","5006","#2VRUJCG8C","ANDI.DEMI","176","115","0","#YP8QL2Y2","bd SIDRAP","MIw7OsZ9rVdSllLwSokVrVxNz7lyNxzquQdNEYgWrBU","10","40","40","NULL"
"184581","5006","#8YQ9UU298","嘻哈★峰","138","365","1","#9LQYVYJC","夜鹰","2wTT1cmxO-hgK29Sd6t6BoMoHX3mhVxPBEC6Se5O_rc","10","23","40","NULL"
"184603","5006","#2R2Y2Q9J9","BRAVEVolkan","144","216","0","#LQUY8RLJ","DİRİLİŞ TR","JYJNl9HOl5eUwFog3Zb8wTZunxyJ5_rcn6RHUGXuR0s","10","33","40","NULL"
"184631","5006","#2U0C8YL9V","HAMZA ALKORDE","149","262","2","#L8J8PV2L","عراقيين ملووووك","FV-00Pn7dy5YXXEnaQcgDzkcPbZ6NR8Uf38ppkaFHZE","10","25","34","NULL"
"184727","5006","#89QCLPCRR","Dieng","152","76","1","#U0GQYU09","LITRIEL","igpqbMTP5l5bo4j6b_Ipn7NAWL5Ln1M7GNoAdHTiZqM","10","33","40","NULL"
"184760","5006","#8VV80990","Demon","163","57","1","NULL","NULL","NULL","10","40","40","NULL"
"184831","5006","#8PP2GY2RY","Black Kingdom","155","68","0","#QYVUJ00G","الصقور الجارحه","f6Yglz_HpPjYzfVEgnowYO5L4EjNR3buOu32Pw5a0SI","10","40","40","NULL"
